Training Record ID,Routeway,Days On Programme,Age at Induction,Actual Learner Type,Maths GCSE Grade,English GCSE Grade,Company Size,Industry,Appr Opp Concern,Apprentice Salary,Ethnicity,Gender,LLDD Health Prob
33986,DM,374,19,New Apprentice,5,5,Oct-49,Internet & Telecom,,"13,860",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34361,IT,378,18,New Apprentice,6,5,Oct-49,Health,"DC 04/07/22 - Initial concern ON support however cleared up FROM Jack that there are 2 IT mentors AND an external IT provider who have ALL agreed TO support. LN-07.06.22 LN concerns around mentor, environment, ILP AND overall business. Duty 10 needs more information AS concerns around config of hardware AND enough exposure. SIGNED off BY HG AND GA","13,819",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33849,IT,370,17,New Apprentice,4,3,500-999,Business & Industrial,,"13,816",40,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35681,DM,371,24,New Apprentice,C,C,Oct-49,Home & Garden,,"13,650",31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
34187,DM,380,18,Straight Sign Up,.,.,Oct-49,Business & Industrial,,"13,650",31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33348,IT,383,23,New Apprentice,D,C,Oct-49,Business & Industrial,,"13,650",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32916,IT,366,20,New Apprentice,5,5,Oct-49,Internet & Telecom,,"13,644",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32523,IT,418,19,Straight Sign Up,6,4,01-Sep,Real Estate,,"13,644",31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
34725,IT,378,19,New Apprentice,6,6,250-499,Business & Industrial,,"13,642",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32983,IT,399,21,New Apprentice,A,C,50-249,Jobs & Education,,"13,633",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35377,IT,380,18,New Apprentice,5,6,50-249,Home & Garden,,"13,520",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32712,SWD,369,17,New Apprentice,6,4,50-249,Home & Garden,,"13,520",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35170,DA,367,24,New Apprentice,A,B,50-249,Business & Industrial,,"13,500",32,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34657,IT,373,50,New Apprentice,C,C,50-249,Jobs & Education,,"13,500",31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34511,DA,376,22,New Apprentice,C,C,50-249,Business & Industrial,,"13,500",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33667,IT,366,18,Straight Sign Up,5,5,Oct-49,Computers & Electronics,,"13,500",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33644,IT,368,23,New Apprentice,4,D,01-Sep,Internet & Telecom,,"13,500",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33314,DM,370,22,New Apprentice,8,7,50-249,Real Estate,,"13,500",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32796,IT,387,23,New Apprentice,C,C,Oct-49,Computers & Electronics,,"13,500",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34217,IT,366,20,Straight Sign Up,.,.,250-499,Real Estate,,"13,337",42,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
33313,DM,366,28,New Apprentice,C,A,Oct-49,Hobbies & Leisure,,"13,320",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35304,DM,372,22,New Apprentice,4,5,"1,000+",News,11/04/23 - DC/OB initial concerns with the role only being internal comms. Tegan confirmed they will be doing external and internal comms as part of the apprentice. Agree with JP that the exposure could be met - needs to be monitored by the coach,"13,319",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35051,IT,370,19,New Apprentice,7,6,50-249,Computers & Electronics,OB - confirmed that the app will get exposure across the config and helpdesk teams,"13,318",34,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34598,IT,369,18,Straight Sign Up,5,5,250-499,Business & Industrial,,"13,318",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34400,DM,393,18,New Apprentice,5,6,500-999,Home & Garden,,"13,318",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33826,DM,370,20,New Apprentice,5,3,50-249,Business & Industrial,,"13,318",44,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33491,IT,484,21,New Apprentice,3,6,"1,000+",People & Society,ST confirmed support and workload is in place for 3 opps.,"13,318",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32984,IT,400,25,New Apprentice,D,B,50-249,Jobs & Education,,"13,308",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34604,IT,367,24,New Apprentice,C,C,50-249,Computers & Electronics,,"13,289",31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
34603,IT,368,23,New Apprentice,A,C,50-249,Computers & Electronics,,"13,289",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35358,IT,370,25,New Apprentice,B,B,50-249,Jobs & Education,,"13,186",39,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34111,IT,369,19,New Apprentice,5,6,01-Sep,Jobs & Education,Duty 10 and 11 weak answers for configuration. These have been sent back several times. Happy that the role will fit and will fit the standard.,"13,177",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34931,IT,373,23,New Apprentice,c,c,50-249,Business & Industrial,,"13,140",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34472,IT,367,28,New Apprentice,A,A,250-499,Jobs & Education,,"13,140",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33999,IT,367,18,New Apprentice,7,7,"1,000+",Jobs & Education,"Low Salary - approved by GA - Wage no higher - LM
LM - 19/05 - initial concerns around candidate wanting IT as main career option - gone into a lot of detail and also got her to go away and speak to family - no immediate concerns.","13,140",31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35745,SWD,369,18,New Apprentice,6,4,Oct-49,Computers & Electronics,06/07/2023 - backwards and forwards with John P on this one but he is happy the role will meet.,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35727,DM,370,20,New Apprentice,5,6,Oct-49,Reference,"DC 12/06/23 -
Hybrid - 2 Work 3 Home Same as previous role - support has been confirmed previously","13,000",46,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35638,IT,368,18,New Apprentice,4,5,"1,000+",News,,"13,000",40,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35619,IT,371,19,New Apprentice,5,5,01-Sep,Internet & Telecom,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35616,IT,371,19,New Apprentice,5,5,50-249,Business & Industrial,,"13,000",31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
35578,DM,370,18,New Apprentice,6,5,Oct-49,Business & Industrial,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35557,IT,374,24,WFD,C,B,01-Sep,Internet & Telecom,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35408,IT,374,19,Straight Sign Up,4,6,01-Sep,Internet & Telecom,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35387,DM,374,20,New Apprentice,6,6,Oct-49,People & Society,"Remote role - &pound;13,000","13,000",31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35262,IT,433,42,New Apprentice,C,C,50-249,Finance,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35196,DM,372,19,New Apprentice,5,6,Oct-49,Internet & Telecom,,"13,000",31,W,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35193,DM,372,17,New Apprentice,6,6,50-249,Beauty & Fitness,DC -6/12/22 - Initial JD was for a graphic designer. AFH after further discussions has confirmed the role will be more digital marketing - they have a marketing team internally who cover all areas of the JD,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
35079,DM,369,25,New Apprentice,B,B,50-249,Health,DC 27/01/23 - Hybrid role 2 days at home 3 at work - confirmed support can be offered effectively,"13,000",31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
35046,IT,387,21,WFD,4,4,50-249,Jobs & Education,,"13,000",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34991,DM,378,22,New Apprentice,5,6,Oct-49,Real Estate,,"13,000",34,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
